5172858198*((((x&5148131303079159687)^(5148131303079159687|~z))&~4078378071895433826)|((~(x^5148131303079159687)&(x^z))&4078378071895433826)) + 6322365784*(((5148131303079159687|z)&~4078378071895433826)|(((x|~5148131303079159687)&~(x^(5148131303079159687^z)))&4078378071895433826)) + 4310715165*((((5148131303079159687&z)^~(x&(5148131303079159687^z)))&~4078378071895433826)|((5148131303079159687^(x|z))&4078378071895433826)) + 18446744070548344037*((~(x&~x)&~4078378071895433826)|((5148131303079159687^(~x|(~5148131303079159687|z)))&4078378071895433826)) + 18446744059915263088*(((x^(~5148131303079159687|z))&~4078378071895433826)|(((x&~5148131303079159687)|(5148131303079159687^z))&4078378071895433826)) + 18446744063938613700*((((x|~5148131303079159687)&~(5148131303079159687^z))&~4078378071895433826)|(((x^5148131303079159687)&(x^z))&4078378071895433826)) + 5172858198*((((x&~5148131303079159687)|~(5148131303079159687^z))&~4078378071895433826)|((5148131303079159687&~(x&z))&4078378071895433826)) + 18446744071123122517*((((x&z)^~(5148131303079159687&~z))&~4078378071895433826)|((~x|(~5148131303079159687&z))&4078378071895433826)) + 14369067008*(((x^(~5148131303079159687|z))&~4078378071895433826)|(~(~x|(5148131303079159687^z))&4078378071895433826)) + 18446744073422187063*(((x|5148131303079159687)&~4078378071895433826)|((~(x&~5148131303079159687)&(x^(5148131303079159687^z)))&4078378071895433826)) + 18446744066812407352*(((z^~(~x&(5148131303079159687&z)))&~4078378071895433826)|(~(x^5148131303079159687)&4078378071895433826)) + 18446744063076421293*((((x&5148131303079159687)^(x^(5148131303079159687&z)))&~4078378071895433826)|((x^(~5148131303079159687&z))&4078378071895433826)) + 18446744068249279491*(((~z|~(x^5148131303079159687))&~4078378071895433826)|((5148131303079159687^(x&~z))&4078378071895433826)) + 18446744058478341575*(((~(x&~5148131303079159687)&~(x^(5148131303079159687^z)))&~4078378071895433826)|((5148131303079159687^(x&(5148131303079159687^z)))&4078378071895433826)) + 6322365784*((((5148131303079159687&z)^~(~x&(5148131303079159687^z)))&~4078378071895433826)|((~x|(~5148131303079159687|z))&4078378071895433826)) + 21553575825*((((x&5148131303079159687)|~(5148131303079159687^z))&~4078378071895433826)|((x|(5148131303079159687|z))&4078378071895433826)),  49374 + 3735936685*x
13112745790396446596*((~(x^(4054662139672322959^z))&~8536635256935596758)|((~(x^4054662139672322959)&(x^z))&8536635256935596758)) + 2444749212562475875*(((4054662139672322959^~(x&(~4054662139672322959&z)))&~8536635256935596758)|((z^~(x&~4054662139672322959))&8536635256935596758)) + 10519829950966095635*(((4054662139672322959^(x&z))&~8536635256935596758)|(((x&z)^~(x^(4054662139672322959&z)))&8536635256935596758)) + 15779744924581175110*(((z^~(x&4054662139672322959))&~8536635256935596758)|(~(x|(4054662139672322959^z))&8536635256935596758)) + 14075828805262820504*(((~(x&4054662139672322959)&~(x^(4054662139672322959^z)))&~8536635256935596758)|((~(x&4054662139672322959)&~(4054662139672322959^z))&8536635256935596758)) + 12742329241906368245*(((z^~(x&(4054662139672322959|z)))&~8536635256935596758)|((4054662139672322959^~(~x&(4054662139672322959|z)))&8536635256935596758)) + 7260164339197310883*(((4054662139672322959|~z)&~8536635256935596758)|(~(x&4054662139672322959)&8536635256935596758)) + 9630830242061810587*((~(~x&(~4054662139672322959&z))&~8536635256935596758)|(~(x^z)&8536635256935596758)) + 3333748925202697608*((((x&z)^~(x^(~4054662139672322959&z)))&~8536635256935596758)|(((x&4054662139672322959)|(4054662139672322959^z))&8536635256935596758)) + 13186829100094472141*((((x&z)^(4054662139672322959|z))&~8536635256935596758)|((4054662139672322959^~(x|z))&8536635256935596758)) + 13853578887376603298*(((~(x|4054662139672322959)|(x^(4054662139672322959^z)))&~8536635256935596758)|(((x&4054662139672322959)|~(4054662139672322959^z))&8536635256935596758)) + 16965077883485224271*(((4054662139672322959^~(~x|(4054662139672322959&z)))&~8536635256935596758)|(((x&4054662139672322959)^(x^(~4054662139672322959|z)))&8536635256935596758)) + 7408330947385502544*(((z^~(~x&(~4054662139672322959|z)))&~8536635256935596758)|((z^(x&~4054662139672322959))&8536635256935596758)) + 3259665619240608748*(((x&4054662139672322959)&~8536635256935596758)|(((x&~4054662139672322959)|~(4054662139672322959^z))&8536635256935596758)) + 9408580309231846641*((~(~x|(~4054662139672322959&z))&~8536635256935596758)|((4054662139672322959|~(x^z))&8536635256935596758)) + 15187078458204879553*(((4054662139672322959^~(~x&(~4054662139672322959|z)))&~8536635256935596758)|((z|(x&~4054662139672322959))&8536635256935596758)),  49374 + 3735936685*x
3191208892106771577*((~(~x|(~8687626901251141318&z))&~272429068411366706)|(((x^8687626901251141318)&~(x^z))&272429068411366706)) + 14632860273638960437*(((8687626901251141318|~(x|~z))&~272429068411366706)|((z^(~x|(8687626901251141318&z)))&272429068411366706)) + 8639614314374610015*(((~x&(~8687626901251141318&z))&~272429068411366706)|((8687626901251141318^z)&272429068411366706)) + 15800375726071116019*((((x&z)^(x^(8687626901251141318&z)))&~272429068411366706)|((~(x|8687626901251141318)|(8687626901251141318^z))&272429068411366706)) + 5448405422267838438*(((8687626901251141318^(x|z))&~272429068411366706)|(~(x|(8687626901251141318^z))&272429068411366706)) + 10274135944043681270*((~z&~272429068411366706)|(((x^8687626901251141318)&(x^z))&272429068411366706)) + 8483945594855516141*((((x&z)|(8687626901251141318&~z))&~272429068411366706)|((8687626901251141318&(x^z))&272429068411366706)) + 5214902328045500261*(((x|(8687626901251141318^z))&~272429068411366706)|(~(x|~z)&272429068411366706)) + 11285982654541221616*((((x|8687626901251141318)&(8687626901251141318^z))&~272429068411366706)|(((x&z)^(8687626901251141318|z))&272429068411366706)) + 6460252143973090091*(((x|z)&~272429068411366706)|((~x|(8687626901251141318^z))&272429068411366706)) + 12609166837700231753*((((x&z)^(8687626901251141318|z))&~272429068411366706)|((z&~(x^8687626901251141318))&272429068411366706)) + 16111713180053001133*((~(x^(~8687626901251141318&z))&~272429068411366706)|((z^~(x|(~8687626901251141318&z)))&272429068411366706)) + 17668400438754764770*((((x&z)^~(x^(~8687626901251141318&z)))&~272429068411366706)|(~(8687626901251141318^z)&272429068411366706)) + 6615920867228170024*(((z^~(~x&(8687626901251141318&z)))&~272429068411366706)|(((x&8687626901251141318)^(x^(8687626901251141318&z)))&272429068411366706)) + 4670061791048988277*(((~x|(~8687626901251141318|z))&~272429068411366706)|((x|(8687626901251141318&z))&272429068411366706)) + 16111713183788937818*(((x|(8687626901251141318|z))&~272429068411366706)|((~x|(~8687626901251141318|z))&272429068411366706)),  49374 + 3735936685*x
10061860404599176591*(((8632580412818396734^~(~x&(~8632580412818396734&8688453482261203562)))&~t)|((8632580412818396734^~(x&(8632580412818396734^8688453482261203562)))&t)) + 15092790605318214269*((~(x&~x)&~t)|((8632580412818396734^(x|(~8632580412818396734|8688453482261203562)))&t)) + 10061860404599225965*(((x^(~8632580412818396734&8688453482261203562))&~t)|(~(x|~8632580412818396734)&t)) + 3353953466667077867*((~(8632580412818396734|~8688453482261203562)&~t)|((8688453482261203562^(x|~8632580412818396734))&t)) + 287318977*(((8688453482261203562&~(x&~8632580412818396734))&~t)|(((8632580412818396734&~8688453482261203562)|~(x|(~8632580412818396734&8688453482261203562)))&t)) + 10061860403449752561*(((8632580412818396734^~(~x&(~8632580412818396734|8688453482261203562)))&~t)|((8688453482261203562^~(~x&(8632580412818396734|8688453482261203562)))&t)) + 5030930197557887069*(((8688453482261203562^(~x|(8632580412818396734|8688453482261203562)))&~t)|(((x&8688453482261203562)^(8632580412818396734|8688453482261203562))&t)) + 5030930207041289522*(((8688453482261203562^~(x|~8632580412818396734))&~t)|((8688453482261203562&~(x&8632580412818396734))&t)) + 10061860403162285462*(((8688453482261203562^(x|(8632580412818396734&8688453482261203562)))&~t)|((8632580412818396734^~(~x&(8632580412818396734&8688453482261203562)))&t)) + 1724259480*(((8632580412818396734^(x|(8632580412818396734&8688453482261203562)))&~t)|(~(~x|(8632580412818396734^8688453482261203562))&t)) + 11738837135777403518*(((8632580412818396734^(x|8688453482261203562))&~t)|((8688453482261203562^(~x&(~8632580412818396734|8688453482261203562)))&t)) + 13415813875289559494*((~(8632580412818396734|8688453482261203562)&~t)|((8688453482261203562^~(x&(8632580412818396734|8688453482261203562)))&t)) + 15092790599570600379*(((8632580412818396734^(x|~8688453482261203562))&~t)|(~(8632580412818396734^8688453482261203562)&t)) + 15092790614226929394*((((x&~8632580412818396734)|~(x^(8632580412818396734^8688453482261203562)))&~t)|(((x&8632580412818396734)|~(8632580412818396734^8688453482261203562))&t)) + 6707906933908941810*((~(8632580412818396734&~8688453482261203562)&~t)|(((x&~8632580412818396734)|~(8632580412818396734^8688453482261203562))&t)) + 11738837138076399700*((((x&8688453482261203562)^~(8632580412818396734&~8688453482261203562))&~t)|((x|8632580412818396734)&t)),  49374 + 3735936685*x
8005190828457886405*(((~x&(2960944828194914645|z))&~2030388897668905367)|((x&~z)&2030388897668905367)) + 5220776624493800948*((~(x^z)&~2030388897668905367)|(((x^2960944828194914645)&~(x^z))&2030388897668905367)) + 7657139037551593695*((~(~x&(~2960944828194914645&z))&~2030388897668905367)|(~(x&(2960944828194914645|z))&2030388897668905367)) + 14618174560537659796*(((z^(x|(2960944828194914645|z)))&~2030388897668905367)|(~(x&(~2960944828194914645|z))&2030388897668905367)) + 7657139045023516439*(((~z&(x^2960944828194914645))&~2030388897668905367)|(((x|2960944828194914645)&(x^(2960944828194914645^z)))&2030388897668905367)) + 5568828400456297544*((((x&~2960944828194914645)|~(2960944828194914645^z))&~2030388897668905367)|(((2960944828194914645&~z)|~(~x|(~2960944828194914645&z)))&2030388897668905367)) + 12877915676989190757*(((2960944828194914645^~(x&z))&~2030388897668905367)|(~(x^2960944828194914645)&2030388897668905367)) + 13922071012348603289*(((2960944828194914645&~(x&~z))&~2030388897668905367)|((z^(~x&(~2960944828194914645|z)))&2030388897668905367)) + 16706485220048625431*((((x&z)^(x^(~2960944828194914645&z)))&~2030388897668905367)|(~(x^(~2960944828194914645|z))&2030388897668905367)) + 8353242600684446316*(((x^(2960944828194914645^z))&~2030388897668905367)|(~(x^(2960944828194914645|z))&2030388897668905367)) + 348051753546827112*(((~(x^2960944828194914645)&(x^z))&~2030388897668905367)|((z^~(x&(~2960944828194914645|z)))&2030388897668905367)) + 12181812113856338136*(((2960944828194914645^~(~x|(2960944828194914645&z)))&~2030388897668905367)|(((2960944828194914645&~z)^(x|(2960944828194914645^z)))&2030388897668905367)) + 16010381649443899440*((2960944828194914645&2030388897668905367)|~z) + 9049346141401629453*(((~(x&2960944828194914645)&(x^(2960944828194914645^z)))&~2030388897668905367)|((z&(x|2960944828194914645))&2030388897668905367)) + 3735936685*(((2960944828194914645^~(x|(~2960944828194914645&z)))&~2030388897668905367)|((~x|(~2960944828194914645|z))&2030388897668905367)) + 8005190828457886405*(((z^~(x|(2960944828194914645&z)))&~2030388897668905367)|((z|(x&2960944828194914645))&2030388897668905367)),  49374 + 3735936685*x
15725093301080421869*((~(8137502429240946799&~6088310904307808870)&~t)|(~(8137502429240946799|6088310904307808870)&t)) + 14817876401776824856*(((~(x|8137502429240946799)|~(x^(8137502429240946799^6088310904307808870)))&~t)|((x&~6088310904307808870)&t)) + 2116839482765914606*(((~x&(8137502429240946799^6088310904307808870))&~t)|((6088310904307808870^(x|(~8137502429240946799|6088310904307808870)))&t)) + 15120282022424918035*(((8137502429240946799^~(x&~6088310904307808870))&~t)|(((x&8137502429240946799)^~(x^(8137502429240946799&6088310904307808870)))&t)) + 1814433835966412754*(((~8137502429240946799|~(x^6088310904307808870))&~t)|(~(x|~8137502429240946799)&t)) + 10281791793181282355*(((x|~6088310904307808870)&~t)|((6088310904307808870^~(~x&(8137502429240946799&6088310904307808870)))&t)) + 6048112782818805411*((((x|8137502429240946799)&~(x^(8137502429240946799^6088310904307808870)))&~t)|((x^(8137502429240946799|6088310904307808870))&t)) + 8769763555447787036*(((8137502429240946799&~(x^6088310904307808870))&~t)|((x&8137502429240946799)&t)) + 16027498936672409910*((~8137502429240946799&~t)|((8137502429240946799^~(x|(~8137502429240946799&6088310904307808870)))&t)) + 11793819997291791875*((((x&~8137502429240946799)|(x^(8137502429240946799^6088310904307808870)))&~t)|(~(x^(8137502429240946799&6088310904307808870))&t)) + 12096225629147596361*(((6088310904307808870&~(x&8137502429240946799))&~t)|((8137502429240946799&~(x&~6088310904307808870))&t)) + 604811278655553208*(((6088310904307808870|(x&8137502429240946799))&~t)|((8137502429240946799|~(x|6088310904307808870))&t)) + 6350518463241293062*((((8137502429240946799&6088310904307808870)|(x&(8137502429240946799|6088310904307808870)))&~t)|((6088310904307808870^~(~x|(8137502429240946799&6088310904307808870)))&t)) + 18144338434381775012*((((x^8137502429240946799)&(x^6088310904307808870))&~t)|((8137502429240946799|~(x|~6088310904307808870))&t)) + 2116839482765865232*(((~x|(8137502429240946799^6088310904307808870))&~t)|(((x&8137502429240946799)|~(x^(8137502429240946799^6088310904307808870)))&t)) + 16329904594679573695*(((~(x&8137502429240946799)&~(x^(8137502429240946799^6088310904307808870)))&~t)|((8137502429240946799|6088310904307808870)&t)),  49374 + 3735936685*x
10789605025655001522*(((8441577207885133209&~(x&1230204740325113180))&~t)|(~(x|(~1230204740325113180|8441577207885133209))&t)) + 7309087278577062626*((((x&1230204740325113180)^(1230204740325113180|8441577207885133209))&~t)|(~(x|8441577207885133209)&t)) + 2436362427437666437*(((8441577207885133209^~(x|1230204740325113180))&~t)|((8441577207885133209^(~x|(1230204740325113180|8441577207885133209)))&t)) + 13225967453092667959*(((8441577207885133209^~(~x&(~1230204740325113180|8441577207885133209)))&~t)|(~8441577207885133209&t)) + 15662329869322524341*((~(x&(~1230204740325113180|8441577207885133209))&~t)|(~1230204740325113180&t)) + 5220776624352820342*((((x^1230204740325113180)|~(x^8441577207885133209))&~t)|((1230204740325113180^~(x&~8441577207885133209))&t)) + 18446744069973614931*((~(x&~x)&~t)|((~x&(1230204740325113180&8441577207885133209))&t)) + 2088310646752368914*(((~x&(1230204740325113180|8441577207885133209))&~t)|(((1230204740325113180&~8441577207885133209)|~(x|(~1230204740325113180&8441577207885133209)))&t)) + 9745449702278792378*(((x&8441577207885133209)&~t)|((x^(~1230204740325113180|8441577207885133209))&t)) + 5220776620616883657*(((~(x&~1230204740325113180)&~(1230204740325113180^8441577207885133209))&~t)|((1230204740325113180^~(~x&(1230204740325113180|8441577207885133209)))&t)) + 15662329869322524341*((~(~x|(1230204740325113180&8441577207885133209))&~t)|((1230204740325113180&(x|~8441577207885133209))&t)) + 10441553244969703999*((~(x&1230204740325113180)&~t)|(((x&1230204740325113180)|(x^(1230204740325113180^8441577207885133209)))&t)) + 4176621308448484568*(((8441577207885133209^(x|(~1230204740325113180|8441577207885133209)))&~t)|(x&t)) + 10789605021919064837*((((1230204740325113180&8441577207885133209)^~(~x&(1230204740325113180^8441577207885133209)))&~t)|(~(~x&(~1230204740325113180|8441577207885133209))&t)) + 12877915672407370436*(((x^(~1230204740325113180&8441577207885133209))&~t)|((~1230204740325113180|~(x^8441577207885133209))&t)) + 1392207107797393978*((~(x&~x)&~t)|((8441577207885133209|(x^1230204740325113180))&t)),  49374 + 3735936685*x
5950562614425017595*(((x|(y&2421163742495527225))&~6609870753819841237)|((~2421163742495527225&(x^y))&6609870753819841237)) + 6743970950312966876*(((y^(x|(~y&2421163742495527225)))&~6609870753819841237)|(~(~x|(y&2421163742495527225))&6609870753819841237)) + 11306068946112867135*(((y^~(~x|(~y&2421163742495527225)))&~6609870753819841237)|((2421163742495527225^~(x&(~y&2421163742495527225)))&6609870753819841237)) + 8529139735014041136*(((y^~(x|2421163742495527225))&~6609870753819841237)|((~(x|y)|(y^2421163742495527225))&6609870753819841237)) + 12297829379982442870*(((y^(x|~2421163742495527225))&~6609870753819841237)|(((x^y)&(x^2421163742495527225))&6609870753819841237)) + 15471462764629000415*(((y^(x&(y|2421163742495527225)))&~6609870753819841237)|((x^(y|2421163742495527225))&6609870753819841237)) + 1190112516907554197*((((x&2421163742495527225)^(x^(y&2421163742495527225)))&~6609870753819841237)|((2421163742495527225&~(x&y))&6609870753819841237)) + 3371985482628282747*((~(x|~y)&~6609870753819841237)|((y^(x|(y^2421163742495527225)))&6609870753819841237)) + 5752210516443341767*(((y^~(x|~2421163742495527225))&~6609870753819841237)|((x&y)&6609870753819841237)) + 9719252255657532018*(((~(x&y)&(x^(y^2421163742495527225)))&~6609870753819841237)|(((x|~y)&(x^(y^2421163742495527225)))&6609870753819841237)) + 8925843904825984119*(((y&2421163742495527225)&~6609870753819841237)|((~(x|y)|(x^(y^2421163742495527225)))&6609870753819841237)) + 9520900168883518123*(((y^~(x&(~y&2421163742495527225)))&~6609870753819841237)|((2421163742495527225^(~x&(~y|2421163742495527225)))&6609870753819841237)) + 16859927375782392503*(((y^(~x&(~y|2421163742495527225)))&~6609870753819841237)|((2421163742495527225^(~x&(y|2421163742495527225)))&6609870753819841237)) + 17058279466292194961*((((x&~y)|(y^2421163742495527225))&~6609870753819841237)|((y|~(x|2421163742495527225))&6609870753819841237)) + 8132435561466210842*((~(x^(y&2421163742495527225))&~6609870753819841237)|((y|~(x|~2421163742495527225))&6609870753819841237)) + 16264871122932471058*((((x^y)&~(x^2421163742495527225))&~6609870753819841237)|(((y&2421163742495527225)|(x&(y|2421163742495527225)))&6609870753819841237)),  49374 + 3735936685*x
12621456475024819708*((((x&y)|~(y^1990031301193541817))&~1967373996653519016)|(~(x|(y|1990031301193541817))&1967373996653519016)) + 8737931398027073175*~((x^1967373996653519016)|1990031301193541817) + 970881270183433148*(((1990031301193541817^(~x|(y&1990031301193541817)))&~1967373996653519016)|((~x&(y^1990031301193541817))&1967373996653519016)) + 7767050135315562771*(((1990031301193541817&(x^y))&~1967373996653519016)|((~x&(y^1990031301193541817))&1967373996653519016)) + 9708812664474569638*((((x&1990031301193541817)^~(x^(y&1990031301193541817)))&~1967373996653519016)|(((x&y)^~(x^(y&1990031301193541817)))&1967373996653519016)) + 970881270183433148*((((x&y)^(y|~1990031301193541817))&~1967373996653519016)|((x&(y^1990031301193541817))&1967373996653519016)) + 4854406339709207563*(((~(x&~y)&(x^(y^1990031301193541817)))&~1967373996653519016)|((~y|(x^1990031301193541817))&1967373996653519016)) + 3883525062053802297*((~(~x|(y|1990031301193541817))&~1967373996653519016)|((~x|(y^1990031301193541817))&1967373996653519016)) + 15534100274367210349*(((1990031301193541817^~(~x&(y&1990031301193541817)))&~1967373996653519016)|(((x^y)|(x^1990031301193541817))&1967373996653519016)) + 1941762529158908119*((~(x&(~y&1990031301193541817))&~1967373996653519016)|(~(~x|(y^1990031301193541817))&1967373996653519016)) + 3883525065789837730*(((1990031301193541817&(x^y))&~1967373996653519016)|((y&(x|~1990031301193541817))&1967373996653519016)) + 11650575208577372619*((~(x|(y|1990031301193541817))&~1967373996653519016)|((1990031301193541817^~(x&(y&1990031301193541817)))&1967373996653519016)) + 7767050142787534889*(((y^(x|(y|1990031301193541817)))&~1967373996653519016)|((y^~(x|~1990031301193541817))&1967373996653519016)) + 12621456475024770334*(((1990031301193541817^~(x&(~y|1990031301193541817)))&~1967373996653519016)|(x&1967373996653519016)) + 4854406332237284819*(((~(x^y)&~(x^1990031301193541817))&~1967373996653519016)|((1990031301193541817&(x|~y))&1967373996653519016)) + 12621456471288833649*(((~y|(x^1990031301193541817))&~1967373996653519016)|((y|~(x^1990031301193541817))&1967373996653519016)),  49374 + 3735936685*x
9417256734202789981*(((x^(~6491300462859426200|z))&~5256479064378144233)|(~(~x|(6491300462859426200&z))&5256479064378144233)) + 2326616371912057387*(((z^~(~x|(6491300462859426200&z)))&~5256479064378144233)|((6491300462859426200^~(~x|(~6491300462859426200&z)))&5256479064378144233)) + 3573017995585909545*((((x&6491300462859426200)^(6491300462859426200|z))&~5256479064378144233)|(((x&6491300462859426200)^(6491300462859426200|~z))&5256479064378144233)) + 18419046259268983681*(((x|(6491300462859426200^z))&~5256479064378144233)|((~(x&6491300462859426200)&~(x^(6491300462859426200^z)))&5256479064378144233)) + 10885240873401136245*((~(x|6491300462859426200)&~5256479064378144233)|((6491300462859426200^~(~x&(6491300462859426200&z)))&5256479064378144233)) + 12934879100907563656*(((6491300462859426200&~(x&z))&~5256479064378144233)|(~(x&6491300462859426200)&5256479064378144233)) + 2963666089101323778*(((x|(6491300462859426200|z))&~5256479064378144233)|((z^~(x&6491300462859426200))&5256479064378144233)) + 4597837111207091593*(((z&~(x&~6491300462859426200))&~5256479064378144233)|((6491300462859426200^(~x&(6491300462859426200|z)))&5256479064378144233)) + 3683809253348181285*(((z^~(~x&(~6491300462859426200|z)))&~5256479064378144233)|((z^~(x&(6491300462859426200|z)))&5256479064378144233)) + 4265463345392199117*(((z^~(x&(~6491300462859426200|z)))&~5256479064378144233)|((z^~(x&(6491300462859426200|z)))&5256479064378144233)) + 1329495070731443274*((~(~x&(~6491300462859426200|z))&~5256479064378144233)|((x|(~6491300462859426200&z))&5256479064378144233)) + 12851785661321796536*(((~(x&6491300462859426200)&~(x^(6491300462859426200^z)))&~5256479064378144233)|((~(x^6491300462859426200)|~(x^z))&5256479064378144233)) + 4210067716511063247*(((6491300462859426200^(x|(~6491300462859426200|z)))&~5256479064378144233)|((~(x&~6491300462859426200)&~(6491300462859426200^z))&5256479064378144233)) + 8697113573691869159*(((6491300462859426200^~(~x|(6491300462859426200&z)))&~5256479064378144233)|(((x&z)^(x^(6491300462859426200&z)))&5256479064378144233)) + 17477320586969505438*(((z&(x|6491300462859426200))&~5256479064378144233)|(((6491300462859426200&z)|(~x&(6491300462859426200|z)))&5256479064378144233)) + 13710417890299620348*((~(x&(6491300462859426200^z))&~5256479064378144233)|((~(x|~6491300462859426200)|(x^(6491300462859426200^z)))&5256479064378144233)),  49374 + 3735936685*x
401016182175122156*((((x&~1582289460098453568)|(1582289460098453568^z))&~6861014909211988742)|(~z&6861014909211988742)) + 16441663211400969619*(((x&~1582289460098453568)&~6861014909211988742)|((1582289460098453568^~(x&(~1582289460098453568&z)))&6861014909211988742)) + 13233533795095197158*(((x|(~1582289460098453568|z))&~6861014909211988742)|((1582289460098453568^(~x|(1582289460098453568&z)))&6861014909211988742)) + 8822355858415565650*(((z^~(x|(~1582289460098453568&z)))&~6861014909211988742)|((1582289460098453568^(x|(1582289460098453568&z)))&6861014909211988742)) + 12431501445688699586*(((1582289460098453568|~(x^z))&~6861014909211988742)|(~1582289460098453568&6861014909211988742)) + 14436582296789471528*(((1582289460098453568^~(x|~z))&~6861014909211988742)|((1582289460098453568^(~x|(~1582289460098453568|z)))&6861014909211988742)) + 8020323494065321338*((((x|1582289460098453568)&(x^(1582289460098453568^z)))&~6861014909211988742)|(~(x|(~1582289460098453568&z))&6861014909211988742)) + 2406097066899225515*(((1582289460098453568|~(x|~z))&~6861014909211988742)|((1582289460098453568^~(~x|(~1582289460098453568&z)))&6861014909211988742)) + 6416258798988213505*(((z&~(x&1582289460098453568))&~6861014909211988742)|((~x&(1582289460098453568|z))&6861014909211988742)) + 14837598512587925101*(((~(x|1582289460098453568)|(x^(1582289460098453568^z)))&~6861014909211988742)|(~(x^(1582289460098453568^z))&6861014909211988742)) + 3609145568593499885*(((1582289460098453568^~(x&(1582289460098453568&z)))&~6861014909211988742)|((~x|(~1582289460098453568&z))&6861014909211988742)) + 16842679371160570413*((~(1582289460098453568^z)&~6861014909211988742)|((~(x^1582289460098453568)&~(x^z))&6861014909211988742)) + 401016163495488105*(((~(x&1582289460098453568)&~(1582289460098453568^z))&~6861014909211988742)|(~(1582289460098453568^z)&6861014909211988742)) + 12431501438216826216*(((~(x|~1582289460098453568)|~(x^(1582289460098453568^z)))&~6861014909211988742)|(((x&1582289460098453568)|~(x^(1582289460098453568^z)))&6861014909211988742)) + 9624388215293936592*(((~x&(~1582289460098453568|z))&~6861014909211988742)|((z|~(x|~1582289460098453568))&6861014909211988742)) + 16040647036697720833*(((x&(1582289460098453568&z))&~6861014909211988742)|(~(x&~z)&6861014909211988742)),  49374 + 3735936685*x
3044608246263488282*(((7681687711842137271^~(~x|(7681687711842137271&z)))&~3348702115426844847)|((7681687711842137271^(~x|(7681687711842137271|z)))&3348702115426844847)) + 14685757427988075768*((~(~x&(~7681687711842137271|z))&~3348702115426844847)|(((7681687711842137271&~z)|~(x|(~7681687711842137271&z)))&3348702115426844847)) + 14685757416780265713*((((x&z)^~(x^(~7681687711842137271&z)))&~3348702115426844847)|((x^(7681687711842137271|z))&3348702115426844847)) + 16118514241847748266*(((7681687711842137271^(x|(7681687711842137271^z)))&~3348702115426844847)|(~(x&(7681687711842137271|z))&3348702115426844847)) + 5910121888926580018*(((x|7681687711842137271)&~3348702115426844847)|((z^~(~x&(7681687711842137271|z)))&3348702115426844847)) + 358189195993032411*((((x&z)^(x^(~7681687711842137271&z)))&~3348702115426844847)|(~(x^(7681687711842137271^z))&3348702115426844847)) + 2328229839333676720*((~(~x|(7681687711842137271&z))&~3348702115426844847)|((~x|(7681687711842137271^z))&3348702115426844847)) + 7521973317594459117*(((z^(x|(7681687711842137271&z)))&~3348702115426844847)|((x&(~7681687711842137271|z))&3348702115426844847)) + 14864852016644774948*(((z^(x|(~7681687711842137271&z)))&~3348702115426844847)|(((7681687711842137271&~z)^(x|(7681687711842137271^z)))&3348702115426844847)) + 9312919349862784136*((~(x|7681687711842137271)&~3348702115426844847)|(((x&7681687711842137271)|~(7681687711842137271|~z))&3348702115426844847)) + 3940081256793745764*(((7681687711842137271|~(x^z))&~3348702115426844847)|(~(~x&(7681687711842137271&z))&3348702115426844847)) + 15223041227581554099*(((z^(x|~7681687711842137271))&~3348702115426844847)|((7681687711842137271^~(x|z))&3348702115426844847)) + 8954730127718194930*((((x|~7681687711842137271)&(7681687711842137271^z))&~3348702115426844847)|((7681687711842137271|(x^z))&3348702115426844847)) + 895473018002130852*(((z&~(x^7681687711842137271))&~3348702115426844847)|(((x&7681687711842137271)^(x^(7681687711842137271&z)))&3348702115426844847)) + 12178432970110255762*(((~(x|7681687711842137271)|(x^(7681687711842137271^z)))&~3348702115426844847)|((~x|(7681687711842137271|z))&3348702115426844847)) + 895473014266194167*((~(x|(~7681687711842137271|z))&~3348702115426844847)|((x|(7681687711842137271|z))&3348702115426844847)),  49374 + 3735936685*x
